"","date","depth","mean_t"
"8601",2020-07-19,1,24.82025
"8602",2020-07-19,1.5,24.93447
"8603",2020-07-19,2,25.04869
"8604",2020-07-19,2.5,25.00475
"8605",2020-07-19,3,24.96081
"8606",2020-07-19,3.5,24.97356
"8607",2020-07-19,4,24.98631
"8608",2020-07-19,4.5,24.71281
"8609",2020-07-19,5,24.43931
"8610",2020-07-19,5.5,24.16581
"8611",2020-07-19,6,23.89231
"8612",2020-07-19,6.5,21.986845
"8613",2020-07-19,7,20.08138
"8614",2020-07-19,7.5,18.17591
"8615",2020-07-19,8,16.27044
"8616",2020-07-19,8.5,14.973125
"8617",2020-07-19,9,13.67581
"8618",2020-07-19,9.5,12.88956
"8619",2020-07-19,10,12.10331
"8620",2020-07-19,10.5,11.561345
"8621",2020-07-19,11,11.01938
"8622",2020-07-19,11.5,10.54991
"8623",2020-07-19,12,10.08044
"8624",2020-07-19,12.5,9.564535
"8625",2020-07-19,13,9.04863
"8626",2020-07-19,13.5,8.73316
"8627",2020-07-19,14,8.41769
"8628",2020-07-19,14.5,8.192035
"8629",2020-07-19,15,7.96638
"8630",2020-07-19,15.5,7.80558
"8631",2020-07-19,16,7.64478
"8632",2020-07-19,16.5,7.483985
"8633",2020-07-19,17,7.32319
"8634",2020-07-19,17.5,7.22825
"8635",2020-07-19,18,7.13331
"8636",2020-07-19,18.5,7.092345
"8637",2020-07-19,19,7.05138
"8638",2020-07-19,19.5,6.979565
"8639",2020-07-19,20,6.90775
"8640",2020-07-19,20.5,6.83594
"8641",2020-07-19,21,6.76413
"8642",2020-07-19,21.5,6.74888
"8643",2020-07-19,22,6.73363
"8644",2020-07-20,1,25.26538
"8645",2020-07-20,1.5,25.116035
"8646",2020-07-20,2,24.96669
"8647",2020-07-20,2.5,24.909065
"8648",2020-07-20,3,24.85144
"8649",2020-07-20,3.5,24.86416
"8650",2020-07-20,4,24.87688
"8651",2020-07-20,4.5,24.65416
"8652",2020-07-20,5,24.43144
"8653",2020-07-20,5.5,24.20872
"8654",2020-07-20,6,23.986
"8655",2020-07-20,6.5,22.10214
"8656",2020-07-20,7,20.21828
"8657",2020-07-20,7.5,18.33442
"8658",2020-07-20,8,16.45056
"8659",2020-07-20,8.5,15.114155
"8660",2020-07-20,9,13.77775
"8661",2020-07-20,9.5,12.95422
"8662",2020-07-20,10,12.13069
"8663",2020-07-20,10.5,11.61619
"8664",2020-07-20,11,11.10169
"8665",2020-07-20,11.5,10.630285
"8666",2020-07-20,12,10.15888
"8667",2020-07-20,12.5,9.597785
"8668",2020-07-20,13,9.03669
"8669",2020-07-20,13.5,8.479785
"8670",2020-07-20,14,7.92288
"8671",2020-07-20,14.5,7.919095
"8672",2020-07-20,15,7.91531
"8673",2020-07-20,15.5,7.76922
"8674",2020-07-20,16,7.62313
"8675",2020-07-20,16.5,7.477035
"8676",2020-07-20,17,7.33094
"8677",2020-07-20,17.5,7.241875
"8678",2020-07-20,18,7.15281
"8679",2020-07-20,18.5,7.11581
"8680",2020-07-20,19,7.07881
"8681",2020-07-20,19.5,7.004075
"8682",2020-07-20,20,6.92934
"8683",2020-07-20,20.5,6.85461
"8684",2020-07-20,21,6.77988
"8685",2020-07-20,21.5,6.752815
"8686",2020-07-20,22,6.72575
"8687",2020-07-21,1,24.65613
"8688",2020-07-21,1.5,24.74297
"8689",2020-07-21,2,24.82981
"8690",2020-07-21,2.5,24.77428
"8691",2020-07-21,3,24.71875
"8692",2020-07-21,3.5,24.73922
"8693",2020-07-21,4,24.75969
"8694",2020-07-21,4.5,24.57605
"8695",2020-07-21,5,24.39241
"8696",2020-07-21,5.5,24.20877
"8697",2020-07-21,6,24.02513
"8698",2020-07-21,6.5,22.12563
"8699",2020-07-21,7,20.22613
"8700",2020-07-21,7.5,18.32663
"8701",2020-07-21,8,16.42713
"8702",2020-07-21,8.5,15.151345
"8703",2020-07-21,9,13.87556
"8704",2020-07-21,9.5,13.040405
"8705",2020-07-21,10,12.20525
"8706",2020-07-21,10.5,11.66522
"8707",2020-07-21,11,11.12519
"8708",2020-07-21,11.5,10.65172
"8709",2020-07-21,12,10.17825
"8710",2020-07-21,12.5,9.63694
"8711",2020-07-21,13,9.09563
"8712",2020-07-21,13.5,8.79277
"8713",2020-07-21,14,8.48991
"8714",2020-07-21,14.5,8.18705
"8715",2020-07-21,15,7.88419
"8716",2020-07-21,15.5,7.748815
"8717",2020-07-21,16,7.61344
"8718",2020-07-21,16.5,7.478065
"8719",2020-07-21,17,7.34269
"8720",2020-07-21,17.5,7.25947
"8721",2020-07-21,18,7.17625
"8722",2020-07-21,18.5,7.127595
"8723",2020-07-21,19,7.07894
"8724",2020-07-21,19.5,7.001205
"8725",2020-07-21,20,6.92347
"8726",2020-07-21,20.5,6.845735
"8727",2020-07-21,21,6.768
"8728",2020-07-21,21.5,6.746875
"8729",2020-07-21,22,6.72575
"8730",2020-07-22,1,24.52325
"8731",2020-07-22,1.5,24.52422
"8732",2020-07-22,2,24.52519
"8733",2020-07-22,2.5,24.46372
"8734",2020-07-22,3,24.40225
"8735",2020-07-22,3.5,24.409065
"8736",2020-07-22,4,24.41588
"8737",2020-07-22,4.5,24.33966
"8738",2020-07-22,5,24.26344
"8739",2020-07-22,5.5,24.18722
"8740",2020-07-22,6,24.111
"8741",2020-07-22,6.5,22.24094
"8742",2020-07-22,7,20.37088
"8743",2020-07-22,7.5,18.500815
"8744",2020-07-22,8,16.63075
"8745",2020-07-22,8.5,15.34525
"8746",2020-07-22,9,14.05975
"8747",2020-07-22,9.5,13.15203
"8748",2020-07-22,10,12.24431
"8749",2020-07-22,10.5,11.710185
"8750",2020-07-22,11,11.17606
"8751",2020-07-22,11.5,10.70075
"8752",2020-07-22,12,10.22544
"8753",2020-07-22,12.5,9.674285
"8754",2020-07-22,13,9.12313
"8755",2020-07-22,13.5,8.81922
"8756",2020-07-22,14,8.51531
"8757",2020-07-22,14.5,8.211405
"8758",2020-07-22,15,7.9075
"8759",2020-07-22,15.5,7.769235
"8760",2020-07-22,16,7.63097
"8761",2020-07-22,16.5,7.492705
"8762",2020-07-22,17,7.35444
"8763",2020-07-22,17.5,7.265345
"8764",2020-07-22,18,7.17625
"8765",2020-07-22,18.5,7.135405
"8766",2020-07-22,19,7.09456
"8767",2020-07-22,19.5,7.01392
"8768",2020-07-22,20,6.93328
"8769",2020-07-22,20.5,6.85264
"8770",2020-07-22,21,6.772
"8771",2020-07-22,21.5,6.75278
"8772",2020-07-22,22,6.73356
"8773",2020-07-23,1,24.492
"8774",2020-07-23,1.5,24.50869
"8775",2020-07-23,2,24.52538
"8776",2020-07-23,2.5,24.44622
"8777",2020-07-23,3,24.36706
"8778",2020-07-23,3.5,24.40125
"8779",2020-07-23,4,24.43544
"8780",2020-07-23,4.5,24.36116
"8781",2020-07-23,5,24.28688
"8782",2020-07-23,5.5,24.212595
"8783",2020-07-23,6,24.13831
"8784",2020-07-23,6.5,22.31825
"8785",2020-07-23,7,20.49819
"8786",2020-07-23,7.5,18.678125
"8787",2020-07-23,8,16.85806
"8788",2020-07-23,8.5,15.48822
"8789",2020-07-23,9,14.11838
"8790",2020-07-23,9.5,13.224505
"8791",2020-07-23,10,12.33063
"8792",2020-07-23,10.5,11.767095
"8793",2020-07-23,11,11.20356
"8794",2020-07-23,11.5,10.73206
"8795",2020-07-23,12,10.26056
"8796",2020-07-23,12.5,9.71731
"8797",2020-07-23,13,9.17406
"8798",2020-07-23,13.5,8.8692
"8799",2020-07-23,14,8.56434
"8800",2020-07-23,14.5,8.259485
"8801",2020-07-23,15,7.95463
"8802",2020-07-23,15.5,7.802645
"8803",2020-07-23,16,7.65066
"8804",2020-07-23,16.5,7.498675
"8805",2020-07-23,17,7.34669
"8806",2020-07-23,17.5,7.26544
"8807",2020-07-23,18,7.18419
"8808",2020-07-23,18.5,7.13744
"8809",2020-07-23,19,7.09069
"8810",2020-07-23,19.5,7.011
"8811",2020-07-23,20,6.93131
"8812",2020-07-23,20.5,6.851625
"8813",2020-07-23,21,6.77194
"8814",2020-07-23,21.5,6.746815
"8815",2020-07-23,22,6.72169
"8816",2020-07-24,1,24.57013
"8817",2020-07-24,1.5,24.661005
"8818",2020-07-24,2,24.75188
"8819",2020-07-24,2.5,24.69819
"8820",2020-07-24,3,24.6445
"8821",2020-07-24,3.5,24.65519
"8822",2020-07-24,4,24.66588
"8823",2020-07-24,4.5,24.58383
"8824",2020-07-24,5,24.50178
"8825",2020-07-24,5.5,24.419735
"8826",2020-07-24,6,24.33769
"8827",2020-07-24,6.5,22.51869
"8828",2020-07-24,7,20.69969
"8829",2020-07-24,7.5,18.88069
"8830",2020-07-24,8,17.06169
"8831",2020-07-24,8.5,15.650815
"8832",2020-07-24,9,14.23994
"8833",2020-07-24,9.5,13.340125
"8834",2020-07-24,10,12.44031
"8835",2020-07-24,10.5,11.870845
"8836",2020-07-24,11,11.30138
"8837",2020-07-24,11.5,10.79469
"8838",2020-07-24,12,10.288
"8839",2020-07-24,12.5,9.725155
"8840",2020-07-24,13,9.16231
"8841",2020-07-24,13.5,8.85256
"8842",2020-07-24,14,8.54281
"8843",2020-07-24,14.5,8.23306
"8844",2020-07-24,15,7.92331
"8845",2020-07-24,15.5,7.780095
"8846",2020-07-24,16,7.63688
"8847",2020-07-24,16.5,7.49366
"8848",2020-07-24,17,7.35044
"8849",2020-07-24,17.5,7.259535
"8850",2020-07-24,18,7.16863
"8851",2020-07-24,18.5,7.119845
"8852",2020-07-24,19,7.07106
"8853",2020-07-24,19.5,6.993345
"8854",2020-07-24,20,6.91563
"8855",2020-07-24,20.5,6.83791
"8856",2020-07-24,21,6.76019
"8857",2020-07-24,21.5,6.73316
"8858",2020-07-24,22,6.70613
"8859",2020-07-25,1,24.7735
"8860",2020-07-25,1.5,24.80953
"8861",2020-07-25,2,24.84556
"8862",2020-07-25,2.5,24.788
"8863",2020-07-25,3,24.73044
"8864",2020-07-25,3.5,24.754815
"8865",2020-07-25,4,24.77919
"8866",2020-07-25,4.5,24.71958
"8867",2020-07-25,5,24.65997
"8868",2020-07-25,5.5,24.60036
"8869",2020-07-25,6,24.54075
"8870",2020-07-25,6.5,22.68075
"8871",2020-07-25,7,20.82075
"8872",2020-07-25,7.5,18.96075
"8873",2020-07-25,8,17.10075
"8874",2020-07-25,8.5,15.68397
"8875",2020-07-25,9,14.26719
"8876",2020-07-25,9.5,13.39497
"8877",2020-07-25,10,12.52275
"8878",2020-07-25,10.5,11.92772
"8879",2020-07-25,11,11.33269
"8880",2020-07-25,11.5,10.837815
"8881",2020-07-25,12,10.34294
"8882",2020-07-25,12.5,9.803565
"8883",2020-07-25,13,9.26419
"8884",2020-07-25,13.5,8.897875
"8885",2020-07-25,14,8.53156
"8886",2020-07-25,14.5,8.250935
"8887",2020-07-25,15,7.97031
"8888",2020-07-25,15.5,7.818325
"8889",2020-07-25,16,7.66634
"8890",2020-07-25,16.5,7.51436
"8891",2020-07-25,17,7.36238
"8892",2020-07-25,17.5,7.24772
"8893",2020-07-25,18,7.13306
"8894",2020-07-25,18.5,7.10203
"8895",2020-07-25,19,7.071
"8896",2020-07-25,19.5,6.99919
"8897",2020-07-25,20,6.92738
"8898",2020-07-25,20.5,6.855565
"8899",2020-07-25,21,6.78375
"8900",2020-07-25,21.5,6.76653
"8901",2020-07-25,22,6.74931
"8902",2020-07-26,1,25.35175
"8903",2020-07-26,1.5,25.180655
"8904",2020-07-26,2,25.00956
"8905",2020-07-26,2.5,24.934435
"8906",2020-07-26,3,24.85931
"8907",2020-07-26,3.5,24.88181
"8908",2020-07-26,4,24.90431
"8909",2020-07-26,4.5,24.808545
"8910",2020-07-26,5,24.71278
"8911",2020-07-26,5.5,24.617015
"8912",2020-07-26,6,24.52125
"8913",2020-07-26,6.5,22.742455
"8914",2020-07-26,7,20.96366
"8915",2020-07-26,7.5,19.18486
"8916",2020-07-26,8,17.40606
"8917",2020-07-26,8.5,15.83275
"8918",2020-07-26,9,14.25944
"8919",2020-07-26,9.5,13.402785
"8920",2020-07-26,10,12.54613
"8921",2020-07-26,10.5,12.01972
"8922",2020-07-26,11,11.49331
"8923",2020-07-26,11.5,10.943595
"8924",2020-07-26,12,10.39388
"8925",2020-07-26,12.5,9.817285
"8926",2020-07-26,13,9.24069
"8927",2020-07-26,13.5,8.93786
"8928",2020-07-26,14,8.63503
"8929",2020-07-26,14.5,8.332205
"8930",2020-07-26,15,8.02938
"8931",2020-07-26,15.5,7.86947
"8932",2020-07-26,16,7.70956
"8933",2020-07-26,16.5,7.549655
"8934",2020-07-26,17,7.38975
"8935",2020-07-26,17.5,7.28497
"8936",2020-07-26,18,7.18019
"8937",2020-07-26,18.5,7.14522
"8938",2020-07-26,19,7.11025
"8939",2020-07-26,19.5,7.02764
"8940",2020-07-26,20,6.94503
"8941",2020-07-26,20.5,6.86242
"8942",2020-07-26,21,6.77981
"8943",2020-07-26,21.5,6.758685
"8944",2020-07-26,22,6.73756
"8945",2020-07-27,1,25.11713
"8946",2020-07-27,1.5,25.077035
"8947",2020-07-27,2,25.03694
"8948",2020-07-27,2.5,24.971565
"8949",2020-07-27,3,24.90619
"8950",2020-07-27,3.5,24.920815
"8951",2020-07-27,4,24.93544
"8952",2020-07-27,4.5,24.84947
"8953",2020-07-27,5,24.7635
"8954",2020-07-27,5.5,24.67753
"8955",2020-07-27,6,24.59156
"8956",2020-07-27,6.5,22.7952
"8957",2020-07-27,7,20.99884
"8958",2020-07-27,7.5,19.202485
"8959",2020-07-27,8,17.40613
"8960",2020-07-27,8.5,15.94644
"8961",2020-07-27,9,14.48675
"8962",2020-07-27,9.5,13.57719
"8963",2020-07-27,10,12.66763
"8964",2020-07-27,10.5,12.064755
"8965",2020-07-27,11,11.46188
"8966",2020-07-27,11.5,10.945535
"8967",2020-07-27,12,10.42919
"8968",2020-07-27,12.5,9.84469
"8969",2020-07-27,13,9.26019
"8970",2020-07-27,13.5,8.94655
"8971",2020-07-27,14,8.63291
"8972",2020-07-27,14.5,8.31927
"8973",2020-07-27,15,8.00563
"8974",2020-07-27,15.5,7.863425
"8975",2020-07-27,16,7.72122
"8976",2020-07-27,16.5,7.579015
"8977",2020-07-27,17,7.43681
"8978",2020-07-27,17.5,7.33197
"8979",2020-07-27,18,7.22713
"8980",2020-07-27,18.5,7.174595
"8981",2020-07-27,19,7.12206
"8982",2020-07-27,19.5,7.0365
"8983",2020-07-27,20,6.95094
"8984",2020-07-27,20.5,6.865375
"8985",2020-07-27,21,6.77981
"8986",2020-07-27,21.5,6.76653
"8987",2020-07-27,22,6.75325
"8988",2020-07-28,1,25.40638
"8989",2020-07-28,1.5,25.16894
"8990",2020-07-28,2,24.9315
"8991",2020-07-28,2.5,24.875845
"8992",2020-07-28,3,24.82019
"8993",2020-07-28,3.5,24.836815
"8994",2020-07-28,4,24.85344
"8995",2020-07-28,4.5,24.79872
"8996",2020-07-28,5,24.744
"8997",2020-07-28,5.5,24.68928
"8998",2020-07-28,6,24.63456
"8999",2020-07-28,6.5,22.8715
"9000",2020-07-28,7,21.10844
"9001",2020-07-28,7.5,19.345375
"9002",2020-07-28,8,17.58231
"9003",2020-07-28,8.5,16.061845
"9004",2020-07-28,9,14.54138
"9005",2020-07-28,9.5,13.60847
"9006",2020-07-28,10,12.67556
"9007",2020-07-28,10.5,12.096155
"9008",2020-07-28,11,11.51675
"9009",2020-07-28,11.5,11.000405
"9010",2020-07-28,12,10.48406
"9011",2020-07-28,12.5,9.90547
"9012",2020-07-28,13,9.32688
"9013",2020-07-28,13.5,8.931095
"9014",2020-07-28,14,8.53531
"9015",2020-07-28,14.5,8.266595
"9016",2020-07-28,15,7.99788
"9017",2020-07-28,15.5,7.855645
"9018",2020-07-28,16,7.71341
"9019",2020-07-28,16.5,7.571175
"9020",2020-07-28,17,7.42894
"9021",2020-07-28,17.5,7.32019
"9022",2020-07-28,18,7.21144
"9023",2020-07-28,18.5,7.174595
"9024",2020-07-28,19,7.13775
"9025",2020-07-28,19.5,7.05122
"9026",2020-07-28,20,6.96469
"9027",2020-07-28,20.5,6.87816
"9028",2020-07-28,21,6.79163
"9029",2020-07-28,21.5,6.766535
"9030",2020-07-28,22,6.74144
"9031",2020-07-29,1,25.34388
"9032",2020-07-29,1.5,25.081005
"9033",2020-07-29,2,24.81813
"9034",2020-07-29,2.5,24.76838
"9035",2020-07-29,3,24.71863
"9036",2020-07-29,3.5,24.743035
"9037",2020-07-29,4,24.76744
"9038",2020-07-29,4.5,24.699035
"9039",2020-07-29,5,24.63063
"9040",2020-07-29,5.5,24.56222
"9041",2020-07-29,6,24.49381
"9042",2020-07-29,6.5,22.789435
"9043",2020-07-29,7,21.08506
"9044",2020-07-29,7.5,19.380685
"9045",2020-07-29,8,17.67631
"9046",2020-07-29,8.5,16.173625
"9047",2020-07-29,9,14.67094
"9048",2020-07-29,9.5,13.70066
"9049",2020-07-29,10,12.73038
"9050",2020-07-29,10.5,12.15291
"9051",2020-07-29,11,11.57544
"9052",2020-07-29,11.5,11.03947
"9053",2020-07-29,12,10.5035
"9054",2020-07-29,12.5,9.905405
"9055",2020-07-29,13,9.30731
"9056",2020-07-29,13.5,8.882185
"9057",2020-07-29,14,8.45706
"9058",2020-07-29,14.5,8.23725
"9059",2020-07-29,15,8.01744
"9060",2020-07-29,15.5,7.870345
"9061",2020-07-29,16,7.72325
"9062",2020-07-29,16.5,7.576155
"9063",2020-07-29,17,7.42906
"9064",2020-07-29,17.5,7.33197
"9065",2020-07-29,18,7.23488
"9066",2020-07-29,18.5,7.190255
"9067",2020-07-29,19,7.14563
"9068",2020-07-29,19.5,7.05713
"9069",2020-07-29,20,6.96863
"9070",2020-07-29,20.5,6.88013
"9071",2020-07-29,21,6.79163
"9072",2020-07-29,21.5,6.76847
"9073",2020-07-29,22,6.74531
"9074",2020-07-30,1,25.39075
"9075",2020-07-30,1.5,25.053655
"9076",2020-07-30,2,24.71656
"9077",2020-07-30,2.5,24.653155
"9078",2020-07-30,3,24.58975
"9079",2020-07-30,3.5,24.622
"9080",2020-07-30,4,24.65425
"9081",2020-07-30,4.5,24.58097
"9082",2020-07-30,5,24.50769
"9083",2020-07-30,5.5,24.43441
"9084",2020-07-30,6,24.36113
"9085",2020-07-30,6.5,22.77508
"9086",2020-07-30,7,21.18903
"9087",2020-07-30,7.5,19.602985
"9088",2020-07-30,8,18.01694
"9089",2020-07-30,8.5,16.36547
"9090",2020-07-30,9,14.714
"9091",2020-07-30,9.5,13.75944
"9092",2020-07-30,10,12.80488
"9093",2020-07-30,10.5,12.194095
"9094",2020-07-30,11,11.58331
"9095",2020-07-30,11.5,11.057155
"9096",2020-07-30,12,10.531
"9097",2020-07-30,12.5,9.95247
"9098",2020-07-30,13,9.37394
"9099",2020-07-30,13.5,8.91544
"9100",2020-07-30,14,8.45694
"9101",2020-07-30,14.5,8.23725
"9102",2020-07-30,15,8.01756
"9103",2020-07-30,15.5,7.877295
"9104",2020-07-30,16,7.73703
"9105",2020-07-30,16.5,7.596765
"9106",2020-07-30,17,7.4565
"9107",2020-07-30,17.5,7.349655
"9108",2020-07-30,18,7.24281
"9109",2020-07-30,18.5,7.196095
"9110",2020-07-30,19,7.14938
"9111",2020-07-30,19.5,7.058955
"9112",2020-07-30,20,6.96853
"9113",2020-07-30,20.5,6.87811
"9114",2020-07-30,21,6.78769
"9115",2020-07-30,21.5,6.75666
"9116",2020-07-30,22,6.72563
"9117",2020-07-31,1,25.51575
"9118",2020-07-31,1.5,25.19625
"9119",2020-07-31,2,24.87675
"9120",2020-07-31,2.5,24.825095
"9121",2020-07-31,3,24.77344
"9122",2020-07-31,3.5,24.743065
"9123",2020-07-31,4,24.71269
"9124",2020-07-31,4.5,24.637485
"9125",2020-07-31,5,24.56228
"9126",2020-07-31,5.5,24.48708
"9127",2020-07-31,6,24.41188
"9128",2020-07-31,6.5,22.86405
"9129",2020-07-31,7,21.31622
"9130",2020-07-31,7.5,19.76839
"9131",2020-07-31,8,18.22056
"9132",2020-07-31,8.5,16.565095
"9133",2020-07-31,9,14.90963
"9134",2020-07-31,9.5,13.880785
"9135",2020-07-31,10,12.85194
"9136",2020-07-31,10.5,12.252875
"9137",2020-07-31,11,11.65381
"9138",2020-07-31,11.5,11.10022
"9139",2020-07-31,12,10.54663
"9140",2020-07-31,12.5,9.95241
"9141",2020-07-31,13,9.35819
"9142",2020-07-31,13.5,8.89772
"9143",2020-07-31,14,8.43725
"9144",2020-07-31,14.5,8.231345
"9145",2020-07-31,15,8.02544
"9146",2020-07-31,15.5,7.87536
"9147",2020-07-31,16,7.72528
"9148",2020-07-31,16.5,7.575205
"9149",2020-07-31,17,7.42513
"9150",2020-07-31,17.5,7.328035
"9151",2020-07-31,18,7.23094
"9152",2020-07-31,18.5,7.18047
"9153",2020-07-31,19,7.13
"9154",2020-07-31,19.5,7.044405
"9155",2020-07-31,20,6.95881
"9156",2020-07-31,20.5,6.87322
"9157",2020-07-31,21,6.78763
"9158",2020-07-31,21.5,6.762535
"9159",2020-07-31,22,6.73744
"9160",2020-08-01,1,25.40625
"9161",2020-08-01,1.5,25.1845
"9162",2020-08-01,2,24.96275
"9163",2020-08-01,2.5,24.885625
"9164",2020-08-01,3,24.8085
"9165",2020-08-01,3.5,24.844655
"9166",2020-08-01,4,24.88081
"9167",2020-08-01,4.5,24.78992
"9168",2020-08-01,5,24.69903
"9169",2020-08-01,5.5,24.60814
"9170",2020-08-01,6,24.51725
"9171",2020-08-01,6.5,22.912655
"9172",2020-08-01,7,21.30806
"9173",2020-08-01,7.5,19.70347
"9174",2020-08-01,8,18.09888
"9175",2020-08-01,8.5,16.488565
"9176",2020-08-01,9,14.87825
"9177",2020-08-01,9.5,13.912065
"9178",2020-08-01,10,12.94588
"9179",2020-08-01,10.5,12.32916
"9180",2020-08-01,11,11.71244
"9181",2020-08-01,11.5,11.16672
"9182",2020-08-01,12,10.621
"9183",2020-08-01,12.5,9.99547
"9184",2020-08-01,13,9.36994
"9185",2020-08-01,13.5,8.97425
"9186",2020-08-01,14,8.57856
"9187",2020-08-01,14.5,8.3235
"9188",2020-08-01,15,8.06844
"9189",2020-08-01,15.5,7.906595
"9190",2020-08-01,16,7.74475
"9191",2020-08-01,16.5,7.582905
"9192",2020-08-01,17,7.42106
"9193",2020-08-01,17.5,7.329935
"9194",2020-08-01,18,7.23881
"9195",2020-08-01,18.5,7.196125
"9196",2020-08-01,19,7.15344
"9197",2020-08-01,19.5,7.062
"9198",2020-08-01,20,6.97056
"9199",2020-08-01,20.5,6.879125
"9200",2020-08-01,21,6.78769
"9201",2020-08-01,21.5,6.762595
"9202",2020-08-01,22,6.7375
"9203",2020-08-02,1,25.03125
"9204",2020-08-02,1.5,24.971565
"9205",2020-08-02,2,24.91188
"9206",2020-08-02,2.5,24.82697
"9207",2020-08-02,3,24.74206
"9208",2020-08-02,3.5,24.782125
"9209",2020-08-02,4,24.82219
"9210",2020-08-02,4.5,24.75769
"9211",2020-08-02,5,24.69319
"9212",2020-08-02,5.5,24.62869
"9213",2020-08-02,6,24.56419
"9214",2020-08-02,6.5,22.959595
"9215",2020-08-02,7,21.355
"9216",2020-08-02,7.5,19.750405
"9217",2020-08-02,8,18.14581
"9218",2020-08-02,8.5,16.63928
"9219",2020-08-02,9,15.13275
"9220",2020-08-02,9.5,14.060905
"9221",2020-08-02,10,12.98906
"9222",2020-08-02,10.5,12.37228
"9223",2020-08-02,11,11.7555
"9224",2020-08-02,11.5,11.174625
"9225",2020-08-02,12,10.59375
"9226",2020-08-02,12.5,10.007375
"9227",2020-08-02,13,9.421
"9228",2020-08-02,13.5,9.02925
"9229",2020-08-02,14,8.6375
"9230",2020-08-02,14.5,8.35894
"9231",2020-08-02,15,8.08038
"9232",2020-08-02,15.5,7.92438
"9233",2020-08-02,16,7.76838
"9234",2020-08-02,16.5,7.61238
"9235",2020-08-02,17,7.45638
"9236",2020-08-02,17.5,7.353505
"9237",2020-08-02,18,7.25063
"9238",2020-08-02,18.5,7.21569
"9239",2020-08-02,19,7.18075
"9240",2020-08-02,19.5,7.088345
"9241",2020-08-02,20,6.99594
"9242",2020-08-02,20.5,6.903535
"9243",2020-08-02,21,6.81113
"9244",2020-08-02,21.5,6.778255
"9245",2020-08-02,22,6.74538
"9246",2020-08-03,1,24.836
"9247",2020-08-03,1.5,24.907155
"9248",2020-08-03,2,24.97831
"9249",2020-08-03,2.5,24.90325
"9250",2020-08-03,3,24.82819
"9251",2020-08-03,3.5,24.790035
"9252",2020-08-03,4,24.75188
"9253",2020-08-03,4.5,24.659035
"9254",2020-08-03,5,24.56619
"9255",2020-08-03,5.5,24.473345
"9256",2020-08-03,6,24.3805
"9257",2020-08-03,6.5,22.971595
"9258",2020-08-03,7,21.56269
"9259",2020-08-03,7.5,20.153785
"9260",2020-08-03,8,18.74488
"9261",2020-08-03,8.5,16.93297
"9262",2020-08-03,9,15.12106
"9263",2020-08-03,9.5,14.123685
"9264",2020-08-03,10,13.12631
"9265",2020-08-03,10.5,12.464435
"9266",2020-08-03,11,11.80256
"9267",2020-08-03,11.5,11.260845
"9268",2020-08-03,12,10.71913
"9269",2020-08-03,12.5,10.093535
"9270",2020-08-03,13,9.46794
"9271",2020-08-03,13.5,9.07619
"9272",2020-08-03,14,8.68444
"9273",2020-08-03,14.5,8.386285
"9274",2020-08-03,15,8.08813
"9275",2020-08-03,15.5,7.924315
"9276",2020-08-03,16,7.7605
"9277",2020-08-03,16.5,7.59669
"9278",2020-08-03,17,7.43288
"9279",2020-08-03,17.5,7.339755
"9280",2020-08-03,18,7.24663
"9281",2020-08-03,18.5,7.209815
"9282",2020-08-03,19,7.173
"9283",2020-08-03,19.5,7.0855
"9284",2020-08-03,20,6.998
"9285",2020-08-03,20.5,6.9105
"9286",2020-08-03,21,6.823
"9287",2020-08-03,21.5,6.801815
"9288",2020-08-03,22,6.78063
"9289",2020-08-04,1,24.78888
"9290",2020-08-04,1.5,24.868005
"9291",2020-08-04,2,24.94713
"9292",2020-08-04,2.5,24.90519
"9293",2020-08-04,3,24.86325
"9294",2020-08-04,3.5,24.84853
"9295",2020-08-04,4,24.83381
"9296",2020-08-04,4.5,24.727345
"9297",2020-08-04,5,24.62088
"9298",2020-08-04,5.5,24.51441
"9299",2020-08-04,6,24.40794
"9300",2020-08-04,6.5,23.09975
"9301",2020-08-04,7,21.79156
"9302",2020-08-04,7.5,20.483375
"9303",2020-08-04,8,19.17519
"9304",2020-08-04,8.5,17.20497
"9305",2020-08-04,9,15.23475
"9306",2020-08-04,9.5,14.20594
"9307",2020-08-04,10,13.17713
"9308",2020-08-04,10.5,12.49963
"9309",2020-08-04,11,11.82213
"9310",2020-08-04,11.5,11.26469
"9311",2020-08-04,12,10.70725
"9312",2020-08-04,12.5,10.194705
"9313",2020-08-04,13,9.68216
"9314",2020-08-04,13.5,9.16961
"9315",2020-08-04,14,8.65706
"9316",2020-08-04,14.5,8.366685
"9317",2020-08-04,15,8.07631
"9318",2020-08-04,15.5,7.922295
"9319",2020-08-04,16,7.76828
"9320",2020-08-04,16.5,7.614265
"9321",2020-08-04,17,7.46025
"9322",2020-08-04,17.5,7.36528
"9323",2020-08-04,18,7.27031
"9324",2020-08-04,18.5,7.22556
"9325",2020-08-04,19,7.18081
"9326",2020-08-04,19.5,7.080575
"9327",2020-08-04,20,6.98034
"9328",2020-08-04,20.5,6.88011
"9329",2020-08-04,21,6.77988
"9330",2020-08-04,21.5,6.75869
"9331",2020-08-04,22,6.7375
"9332",2020-08-05,1,24.54663
"9333",2020-08-05,1.5,24.78394
"9334",2020-08-05,2,25.02125
"9335",2020-08-05,2.5,24.95394
"9336",2020-08-05,3,24.88663
"9337",2020-08-05,3.5,24.887595
"9338",2020-08-05,4,24.88856
