"","date","depth","mean_do"
"11147",2020-09-16,5.5,8.64602994775
"11148",2020-09-16,6,8.603958333
"11149",2020-09-16,6.5,8.576799479
"11150",2020-09-16,7,8.549640625
"11151",2020-09-16,7.5,8.522481771
"11152",2020-09-16,8,8.495322917
"11153",2020-09-16,8.5,7.591557292
"11154",2020-09-16,9,6.687791667
"11155",2020-09-16,9.5,5.784026042
"11156",2020-09-16,10,4.880260417
"11157",2020-09-16,10.5,5.112356771
"11158",2020-09-16,11,5.344453125
"11159",2020-09-16,11.5,5.576549479
"11160",2020-09-16,12,5.808645833
"11161",2020-09-16,12.5,4.759817708
"11162",2020-09-16,13,3.710989583
"11163",2020-09-16,13.5,2.662161458
"11164",2020-09-16,14,1.613333333
"11165",2020-09-16,14.5,1.22870182275
"11166",2020-09-16,15,0.8440703125
"11167",2020-09-16,15.5,0.45943880225
"11168",2020-09-16,16,0.074807292
"11169",2020-09-16,16.5,0.0744557295
"11170",2020-09-16,17,0.074104167
"11171",2020-09-16,17.5,0.0737526045
"11172",2020-09-16,18,0.073401042
"11173",2020-09-16,18.5,0.07213151075
"11174",2020-09-16,19,0.0708619795
"11175",2020-09-16,19.5,0.06959244825
"11176",2020-09-16,20,0.068322917
"11177",2020-09-16,20.5,0.06725130225
"11178",2020-09-16,21,0.0661796875
"11179",2020-09-16,21.5,0.06510807275
"11180",2020-09-16,22,0.064036458
"11181",2020-09-17,1,9.07
"11182",2020-09-17,1.5,9.02
"11183",2020-09-17,2,8.97
"11184",2020-09-17,2.5,8.917203125
"11185",2020-09-17,3,8.86440625
"11186",2020-09-17,3.5,8.811609375
"11187",2020-09-17,4,8.7588125
"11188",2020-09-17,4.5,8.71423958325
"11189",2020-09-17,5,8.6696666665
"11190",2020-09-17,5.5,8.62509374975
"11191",2020-09-17,6,8.580520833
"11192",2020-09-17,6.5,8.5608085935
"11193",2020-09-17,7,8.541096354
"11194",2020-09-17,7.5,8.5213841145
"11195",2020-09-17,8,8.501671875
"11196",2020-09-17,8.5,7.5974127605
"11197",2020-09-17,9,6.693153646
"11198",2020-09-17,9.5,5.7888945315
"11199",2020-09-17,10,4.884635417
"11200",2020-09-17,10.5,5.23622656275
"11201",2020-09-17,11,5.5878177085
"11202",2020-09-17,11.5,5.93940885425
"11203",2020-09-17,12,6.291
"11204",2020-09-17,12.5,5.11330208325
"11205",2020-09-17,13,3.9356041665
"11206",2020-09-17,13.5,2.75790624975
"11207",2020-09-17,14,1.580208333
"11208",2020-09-17,14.5,1.20753776025
"11209",2020-09-17,15,0.8348671875
"11210",2020-09-17,15.5,0.46219661475
"11211",2020-09-17,16,0.089526042
"11212",2020-09-17,16.5,0.08557161475
"11213",2020-09-17,17,0.0816171875
"11214",2020-09-17,17.5,0.07766276025
"11215",2020-09-17,18,0.073708333
"11216",2020-09-17,18.5,0.0723697915
"11217",2020-09-17,19,0.07103125
"11218",2020-09-17,19.5,0.0696927085
"11219",2020-09-17,20,0.068354167
"11220",2020-09-17,20.5,0.06725781275
"11221",2020-09-17,21,0.0661614585
"11222",2020-09-17,21.5,0.06506510425
"11223",2020-09-17,22,0.06396875
"11224",2020-09-18,1,9.00571428571429
"11225",2020-09-18,1.5,8.96
"11226",2020-09-18,2,8.91428571428571
"11227",2020-09-18,2.5,8.87544568453571
"11228",2020-09-18,3,8.83660565478571
"11229",2020-09-18,3.5,8.79776562503571
"11230",2020-09-18,4,8.747963542
"11231",2020-09-18,4.5,8.68328148
"11232",2020-09-18,5,8.618599418
"11233",2020-09-18,5.5,8.553917356
"11234",2020-09-18,6,8.489235294
"11235",2020-09-18,6.5,8.50671162675
"11236",2020-09-18,7,8.5241879595
"11237",2020-09-18,7.5,8.54166429225
"11238",2020-09-18,8,8.559140625
"11239",2020-09-18,8.5,7.799906064
"11240",2020-09-18,9,7.040671503
"11241",2020-09-18,9.5,6.281436942
"11242",2020-09-18,10,5.522202381
"11243",2020-09-18,10.5,5.69806064
"11244",2020-09-18,11,5.873918899
"11245",2020-09-18,11.5,6.049777158
"11246",2020-09-18,12,6.225635417
"11247",2020-09-18,12.5,5.0092709415
"11248",2020-09-18,13,3.792906466
"11249",2020-09-18,13.5,2.5765419905
"11250",2020-09-18,14,1.360177515
"11251",2020-09-18,14.5,1.04437662575
"11252",2020-09-18,15,0.7285757365
"11253",2020-09-18,15.5,0.41277484725
"11254",2020-09-18,16,0.096973958
"11255",2020-09-18,16.5,0.091317708
"11256",2020-09-18,17,0.085661458
"11257",2020-09-18,17.5,0.080005208
"11258",2020-09-18,18,0.074348958
"11259",2020-09-18,18.5,0.07285286425
"11260",2020-09-18,19,0.0713567705
"11261",2020-09-18,19.5,0.06986067675
"11262",2020-09-18,20,0.068364583
"11263",2020-09-18,20.5,0.06726562475
"11264",2020-09-18,21,0.0661666665
"11265",2020-09-18,21.5,0.06506770825
"11266",2020-09-18,22,0.06396875
"11267",2020-09-19,1,8.94142857142857
"11268",2020-09-19,1.5,8.9
"11269",2020-09-19,2,8.85857142857143
"11270",2020-09-19,2.5,8.83368824407143
"11271",2020-09-19,3,8.80880505957143
"11272",2020-09-19,3.5,8.78392187507143
"11273",2020-09-19,4,8.800770833
"11274",2020-09-19,4.5,8.65143749975
"11275",2020-09-19,5,8.5021041665
"11276",2020-09-19,5.5,8.35277083325
"11277",2020-09-19,6,8.2034375
"11278",2020-09-19,6.5,8.27615885425
"11279",2020-09-19,7,8.3488802085
"11280",2020-09-19,7.5,8.42160156275
"11281",2020-09-19,8,8.494322917
"11282",2020-09-19,8.5,8.533294271
"11283",2020-09-19,9,8.572265625
"11284",2020-09-19,9.5,8.611236979
"11285",2020-09-19,10,8.650208333
"11286",2020-09-19,10.5,7.9197773435
"11287",2020-09-19,11,7.189346354
"11288",2020-09-19,11.5,6.4589153645
"11289",2020-09-19,12,5.728484375
"11290",2020-09-19,12.5,4.566701823
"11291",2020-09-19,13,3.404919271
"11292",2020-09-19,13.5,2.243136719
"11293",2020-09-19,14,1.081354167
"11294",2020-09-19,14.5,0.83293750025
"11295",2020-09-19,15,0.5845208335
"11296",2020-09-19,15.5,0.33610416675
"11297",2020-09-19,16,0.0876875
"11298",2020-09-19,16.5,0.0841471355
"11299",2020-09-19,17,0.080606771
"11300",2020-09-19,17.5,0.0770664065
"11301",2020-09-19,18,0.073526042
"11302",2020-09-19,18.5,0.072214844
"11303",2020-09-19,19,0.070903646
"11304",2020-09-19,19.5,0.069592448
"11305",2020-09-19,20,0.06828125
"11306",2020-09-19,20.5,0.0672096355
"11307",2020-09-19,21,0.066138021
"11308",2020-09-19,21.5,0.0650664065
"11309",2020-09-19,22,0.063994792
"11310",2020-09-20,1,8.87714285714286
"11311",2020-09-20,1.5,8.84
"11312",2020-09-20,2,8.80285714285714
"11313",2020-09-20,2.5,8.79193080360714
"11314",2020-09-20,3,8.78100446435714
"11315",2020-09-20,3.5,8.77007812510714
"11316",2020-09-20,4,8.83584375
"11317",2020-09-20,4.5,8.68089322925
"11318",2020-09-20,5,8.5259427085
"11319",2020-09-20,5.5,8.37099218775
"11320",2020-09-20,6,8.216041667
"11321",2020-09-20,6.5,8.32067057325
"11322",2020-09-20,7,8.4252994795
"11323",2020-09-20,7.5,8.52992838575
"11324",2020-09-20,8,8.634557292
"11325",2020-09-20,8.5,8.62097005225
"11326",2020-09-20,9,8.6073828125
"11327",2020-09-20,9.5,8.59379557275
"11328",2020-09-20,10,8.580208333
"11329",2020-09-20,10.5,7.87814062475
"11330",2020-09-20,11,7.1760729165
"11331",2020-09-20,11.5,6.47400520825
"11332",2020-09-20,12,5.7719375
"11333",2020-09-20,12.5,4.55291145825
"11334",2020-09-20,13,3.3338854165
"11335",2020-09-20,13.5,2.11485937475
"11336",2020-09-20,14,0.895833333
"11337",2020-09-20,14.5,0.69902994775
"11338",2020-09-20,15,0.5022265625
"11339",2020-09-20,15.5,0.30542317725
"11340",2020-09-20,16,0.108619792
"11341",2020-09-20,16.5,0.10029687525
"11342",2020-09-20,17,0.0919739585
"11343",2020-09-20,17.5,0.08365104175
"11344",2020-09-20,18,0.075328125
"11345",2020-09-20,18.5,0.073576823
"11346",2020-09-20,19,0.071825521
"11347",2020-09-20,19.5,0.070074219
"11348",2020-09-20,20,0.068322917
"11349",2020-09-20,20.5,0.06727343775
"11350",2020-09-20,21,0.0662239585
"11351",2020-09-20,21.5,0.06517447925
"11352",2020-09-20,22,0.064125
"11353",2020-09-21,1,8.81285714285714
"11354",2020-09-21,1.5,8.78
"11355",2020-09-21,2,8.74714285714286
"11356",2020-09-21,2.5,8.75017336314286
"11357",2020-09-21,3,8.75320386914286
"11358",2020-09-21,3.5,8.75623437514286
"11359",2020-09-21,4,8.807942708
"11360",2020-09-21,4.5,8.62574869775
"11361",2020-09-21,5,8.4435546875
"11362",2020-09-21,5.5,8.26136067725
"11363",2020-09-21,6,8.079166667
"11364",2020-09-21,6.5,8.19197786475
"11365",2020-09-21,7,8.3047890625
"11366",2020-09-21,7.5,8.41760026025
"11367",2020-09-21,8,8.530411458
"11368",2020-09-21,8.5,8.52619401025
"11369",2020-09-21,9,8.5219765625
"11370",2020-09-21,9.5,8.51775911475
"11371",2020-09-21,10,8.513541667
"11372",2020-09-21,10.5,7.86533593775
"11373",2020-09-21,11,7.2171302085
"11374",2020-09-21,11.5,6.56892447925
"11375",2020-09-21,12,5.92071875
"11376",2020-09-21,12.5,4.6910078125
"11377",2020-09-21,13,3.461296875
"11378",2020-09-21,13.5,2.2315859375
"11379",2020-09-21,14,1.001875
"11380",2020-09-21,14.5,0.7737096355
"11381",2020-09-21,15,0.545544271
"11382",2020-09-21,15.5,0.3173789065
"11383",2020-09-21,16,0.089213542
"11384",2020-09-21,16.5,0.08525000025
"11385",2020-09-21,17,0.0812864585
"11386",2020-09-21,17.5,0.07732291675
"11387",2020-09-21,18,0.073359375
"11388",2020-09-21,18.5,0.07208203125
"11389",2020-09-21,19,0.0708046875
"11390",2020-09-21,19.5,0.06952734375
"11391",2020-09-21,20,0.06825
"11392",2020-09-21,20.5,0.0671966145
"11393",2020-09-21,21,0.066143229
"11394",2020-09-21,21.5,0.0650898435
"11395",2020-09-21,22,0.064036458
"11396",2020-09-22,1,8.74857142857143
"11397",2020-09-22,1.5,8.72
"11398",2020-09-22,2,8.69142857142857
"11399",2020-09-22,2.5,8.70841592267857
"11400",2020-09-22,3,8.72540327392857
"11401",2020-09-22,3.5,8.74239062517857
"11402",2020-09-22,4,8.709510417
"11403",2020-09-22,4.5,8.552966146
"11404",2020-09-22,5,8.396421875
"11405",2020-09-22,5.5,8.239877604
"11406",2020-09-22,6,8.083333333
"11407",2020-09-22,6.5,8.2222773435
"11408",2020-09-22,7,8.361221354
"11409",2020-09-22,7.5,8.5001653645
"11410",2020-09-22,8,8.639109375
"11411",2020-09-22,8.5,8.568264323
"11412",2020-09-22,9,8.497419271
"11413",2020-09-22,9.5,8.426574219
"11414",2020-09-22,10,8.355729167
"11415",2020-09-22,10.5,7.62253125025
"11416",2020-09-22,11,6.8893333335
"11417",2020-09-22,11.5,6.15613541675
"11418",2020-09-22,12,5.4229375
"11419",2020-09-22,12.5,4.24108333325
"11420",2020-09-22,13,3.0592291665
"11421",2020-09-22,13.5,1.87737499975
"11422",2020-09-22,14,0.695520833
"11423",2020-09-22,14.5,0.539205729
"11424",2020-09-22,15,0.382890625
"11425",2020-09-22,15.5,0.226575521
"11426",2020-09-22,16,0.070260417
"11427",2020-09-22,16.5,0.071057292
"11428",2020-09-22,17,0.071854167
"11429",2020-09-22,17.5,0.072651042
"11430",2020-09-22,18,0.073447917
"11431",2020-09-22,18.5,0.0721614585
"11432",2020-09-22,19,0.070875
"11433",2020-09-22,19.5,0.0695885415
"11434",2020-09-22,20,0.068302083
"11435",2020-09-22,20.5,0.0672460935
"11436",2020-09-22,21,0.066190104
"11437",2020-09-22,21.5,0.0651341145
"11438",2020-09-22,22,0.064078125
"11439",2020-09-23,1,8.68428571428572
"11440",2020-09-23,1.5,8.66
"11441",2020-09-23,2,8.63571428571429
"11442",2020-09-23,2.5,8.66665848221429
"11443",2020-09-23,3,8.69760267871429
"11444",2020-09-23,3.5,8.72854687521429
"11445",2020-09-23,4,8.795963542
"11446",2020-09-23,4.5,8.62108723975
"11447",2020-09-23,5,8.4462109375
"11448",2020-09-23,5.5,8.27133463525
"11449",2020-09-23,6,8.096458333
"11450",2020-09-23,6.5,8.25946223925
"11451",2020-09-23,7,8.4224661455
"11452",2020-09-23,7.5,8.58547005175
"11453",2020-09-23,8,8.748473958
"11454",2020-09-23,8.5,8.6585429685
"11455",2020-09-23,9,8.568611979
"11456",2020-09-23,9.5,8.4786809895
"11457",2020-09-23,10,8.38875
"11458",2020-09-23,10.5,7.63675
"11459",2020-09-23,11,6.88475
"11460",2020-09-23,11.5,6.13275
"11461",2020-09-23,12,5.38075
"11462",2020-09-23,12.5,4.18222916675
"11463",2020-09-23,13,2.9837083335
"11464",2020-09-23,13.5,1.78518750025
"11465",2020-09-23,14,0.586666667
"11466",2020-09-23,14.5,0.4574895835
"11467",2020-09-23,15,0.3283125
"11468",2020-09-23,15.5,0.1991354165
"11469",2020-09-23,16,0.069958333
"11470",2020-09-23,16.5,0.07083593725
"11471",2020-09-23,17,0.0717135415
"11472",2020-09-23,17.5,0.07259114575
"11473",2020-09-23,18,0.07346875
"11474",2020-09-23,18.5,0.07220052075
"11475",2020-09-23,19,0.0709322915
"11476",2020-09-23,19.5,0.06966406225
"11477",2020-09-23,20,0.068395833
"11478",2020-09-23,20.5,0.06732682275
"11479",2020-09-23,21,0.0662578125
"11480",2020-09-23,21.5,0.06518880225
"11481",2020-09-23,22,0.064119792
"11482",2020-09-24,1,8.62
"11483",2020-09-24,1.5,8.6
"11484",2020-09-24,2,8.58
"11485",2020-09-24,2.5,8.62490104175
"11486",2020-09-24,3,8.6698020835
"11487",2020-09-24,3.5,8.71470312525
"11488",2020-09-24,4,8.759604167
"11489",2020-09-24,4.5,8.580432292
"11490",2020-09-24,5,8.401260417
"11491",2020-09-24,5.5,8.222088542
"11492",2020-09-24,6,8.042916667
"11493",2020-09-24,6.5,8.13497656275
"11494",2020-09-24,7,8.2270364585
"11495",2020-09-24,7.5,8.31909635425
"11496",2020-09-24,8,8.41115625
"11497",2020-09-24,8.5,8.38292447925
"11498",2020-09-24,9,8.3546927085
"11499",2020-09-24,9.5,8.32646093775
"11500",2020-09-24,10,8.298229167
"11501",2020-09-24,10.5,7.5398333335
"11502",2020-09-24,11,6.7814375
"11503",2020-09-24,11.5,6.0230416665
"11504",2020-09-24,12,5.264645833
"11505",2020-09-24,12.5,4.09739062475
"11506",2020-09-24,13,2.9301354165
"11507",2020-09-24,13.5,1.76288020825
"11508",2020-09-24,14,0.595625
"11509",2020-09-24,14.5,0.464220052
"11510",2020-09-24,15,0.332815104
"11511",2020-09-24,15.5,0.201410156
"11512",2020-09-24,16,0.070005208
"11513",2020-09-24,16.5,0.07089192675
"11514",2020-09-24,17,0.0717786455
"11515",2020-09-24,17.5,0.07266536425
"11516",2020-09-24,18,0.073552083
"11517",2020-09-24,18.5,0.072238281
"11518",2020-09-24,19,0.070924479
"11519",2020-09-24,19.5,0.069610677
"11520",2020-09-24,20,0.068296875
"11521",2020-09-24,20.5,0.06726953125
"11522",2020-09-24,21,0.0662421875
"11523",2020-09-24,21.5,0.06521484375
"11524",2020-09-24,22,0.0641875
"11525",2020-09-25,1,8.67357142857143
"11526",2020-09-25,1.5,8.65535714285714
"11527",2020-09-25,2,8.63714285714286
"11528",2020-09-25,2.5,8.66518005960714
"11529",2020-09-25,3,8.69321726207143
"11530",2020-09-25,3.5,8.72125446453571
"11531",2020-09-25,4,8.763348958
"11532",2020-09-25,4.5,8.56245963525
"11533",2020-09-25,5,8.3615703125
"11534",2020-09-25,5.5,8.16068098975
"11535",2020-09-25,6,7.959791667
"11536",2020-09-25,6.5,8.0352708335
"11537",2020-09-25,7,8.11075
"11538",2020-09-25,7.5,8.1862291665
"11539",2020-09-25,8,8.261708333
"11540",2020-09-25,8.5,8.254223958
"11541",2020-09-25,9,8.246739583
"11542",2020-09-25,9.5,8.239255208
"11543",2020-09-25,10,8.231770833
"11544",2020-09-25,10.5,7.5065885415
"11545",2020-09-25,11,6.78140625
"11546",2020-09-25,11.5,6.0562239585
"11547",2020-09-25,12,5.331041667
"11548",2020-09-25,12.5,4.1110677085
"11549",2020-09-25,13,2.89109375
"11550",2020-09-25,13.5,1.6711197915
"11551",2020-09-25,14,0.451145833
"11552",2020-09-25,14.5,0.35597786425
"11553",2020-09-25,15,0.2608098955
"11554",2020-09-25,15.5,0.16564192675
"11555",2020-09-25,16,0.070473958
"11556",2020-09-25,16.5,0.07121874975
"11557",2020-09-25,17,0.0719635415
"11558",2020-09-25,17.5,0.07270833325
"11559",2020-09-25,18,0.073453125
"11560",2020-09-25,18.5,0.072170573
"11561",2020-09-25,19,0.070888021
"11562",2020-09-25,19.5,0.069605469
"11563",2020-09-25,20,0.068322917
"11564",2020-09-25,20.5,0.0672851565
"11565",2020-09-25,21,0.066247396
"11566",2020-09-25,21.5,0.0652096355
"11567",2020-09-25,22,0.064171875
"11568",2020-09-26,1,8.72714285714286
"11569",2020-09-26,1.5,8.71071428571429
"11570",2020-09-26,2,8.69428571428571
"11571",2020-09-26,2.5,8.70545907746429
"11572",2020-09-26,3,8.71663244064286
"11573",2020-09-26,3.5,8.72780580382143
"11574",2020-09-26,4,8.806130208
"11575",2020-09-26,4.5,8.630613281
"11576",2020-09-26,5,8.455096354
"11577",2020-09-26,5.5,8.279579427
"11578",2020-09-26,6,8.1040625
"11579",2020-09-26,6.5,8.16453125
"11580",2020-09-26,7,8.225
"11581",2020-09-26,7.5,8.28546875
"11582",2020-09-26,8,8.3459375
"11583",2020-09-26,8.5,8.28856770825
"11584",2020-09-26,9,8.2311979165
"11585",2020-09-26,9.5,8.17382812475
"11586",2020-09-26,10,8.116458333
"11587",2020-09-26,10.5,7.44219401025
"11588",2020-09-26,11,6.7679296875
"11589",2020-09-26,11.5,6.09366536475
"11590",2020-09-26,12,5.419401042
"11591",2020-09-26,12.5,4.18108723975
"11592",2020-09-26,13,2.9427734375
"11593",2020-09-26,13.5,1.70445963525
"11594",2020-09-26,14,0.466145833
"11595",2020-09-26,14.5,0.36710807275
"11596",2020-09-26,15,0.2680703125
"11597",2020-09-26,15.5,0.16903255225
"11598",2020-09-26,16,0.069994792
"11599",2020-09-26,16.5,0.07088281275
"11600",2020-09-26,17,0.0717708335
"11601",2020-09-26,17.5,0.07265885425
"11602",2020-09-26,18,0.073546875
"11603",2020-09-26,18.5,0.07223177075
"11604",2020-09-26,19,0.0709166665
"11605",2020-09-26,19.5,0.06960156225
"11606",2020-09-26,20,0.068286458
"11607",2020-09-26,20.5,0.0672460935
"11608",2020-09-26,21,0.066205729
"11609",2020-09-26,21.5,0.0651653645
"11610",2020-09-26,22,0.064125
"11611",2020-09-27,1,8.78071428571429
"11612",2020-09-27,1.5,8.76607142857143
"11613",2020-09-27,2,8.75142857142857
"11614",2020-09-27,2.5,8.74573809532143
"11615",2020-09-27,3,8.74004761921429
"11616",2020-09-27,3.5,8.73435714310714
"11617",2020-09-27,4,8.745822917
"11618",2020-09-27,4.5,8.5995494795
"11619",2020-09-27,5,8.453276042
"11620",2020-09-27,5.5,8.3070026045
"11621",2020-09-27,6,8.160729167
"11622",2020-09-27,6.5,8.211903646
"11623",2020-09-27,7,8.263078125
"11624",2020-09-27,7.5,8.314252604
"11625",2020-09-27,8,8.365427083
"11626",2020-09-27,8.5,8.2997473955
"11627",2020-09-27,9,8.234067708
"11628",2020-09-27,9.5,8.1683880205
"11629",2020-09-27,10,8.102708333
"11630",2020-09-27,10.5,7.3462773435
"11631",2020-09-27,11,6.589846354
"11632",2020-09-27,11.5,5.8334153645
"11633",2020-09-27,12,5.076984375
"11634",2020-09-27,12.5,3.86836328125
"11635",2020-09-27,13,2.6597421875
"11636",2020-09-27,13.5,1.45112109375
"11637",2020-09-27,14,0.2425
"11638",2020-09-27,14.5,0.199391927
"11639",2020-09-27,15,0.156283854
"11640",2020-09-27,15.5,0.113175781
"11641",2020-09-27,16,0.070067708
"11642",2020-09-27,16.5,0.07092838525
"11643",2020-09-27,17,0.0717890625
"11644",2020-09-27,17.5,0.07264973975
"11645",2020-09-27,18,0.073510417
"11646",2020-09-27,18.5,0.07219531275
"11647",2020-09-27,19,0.0708802085
"11648",2020-09-27,19.5,0.06956510425
"11649",2020-09-27,20,0.06825
"11650",2020-09-27,20.5,0.06724479175
"11651",2020-09-27,21,0.0662395835
"11652",2020-09-27,21.5,0.06523437525
"11653",2020-09-27,22,0.064229167
"11654",2020-09-28,1,8.83428571428571
"11655",2020-09-28,1.5,8.82142857142857
"11656",2020-09-28,2,8.80857142857143
"11657",2020-09-28,2.5,8.78601711317857
"11658",2020-09-28,3,8.76346279778572
"11659",2020-09-28,3.5,8.74090848239286
"11660",2020-09-28,4,8.722536458
"11661",2020-09-28,4.5,8.58489713525
"11662",2020-09-28,5,8.4472578125
"11663",2020-09-28,5.5,8.30961848975
"11664",2020-09-28,6,8.171979167
"11665",2020-09-28,6.5,8.22500781275
"11666",2020-09-28,7,8.2780364585
"11667",2020-09-28,7.5,8.33106510425
"11668",2020-09-28,8,8.38409375
"11669",2020-09-28,8.5,8.3066640625
"11670",2020-09-28,9,8.229234375
"11671",2020-09-28,9.5,8.1518046875
"11672",2020-09-28,10,8.074375
"11673",2020-09-28,10.5,7.327421875
"11674",2020-09-28,11,6.58046875
"11675",2020-09-28,11.5,5.833515625
"11676",2020-09-28,12,5.0865625
"11677",2020-09-28,12.5,3.84059895825
"11678",2020-09-28,13,2.5946354165
"11679",2020-09-28,13.5,1.34867187475
"11680",2020-09-28,14,0.102708333
"11681",2020-09-28,14.5,0.094518229
"11682",2020-09-28,15,0.086328125
"11683",2020-09-28,15.5,0.078138021
"11684",2020-09-28,16,0.069947917
"11685",2020-09-28,16.5,0.07085156275
"11686",2020-09-28,17,0.0717552085
"11687",2020-09-28,17.5,0.07265885425
"11688",2020-09-28,18,0.0735625
"11689",2020-09-28,18.5,0.0722434895
"11690",2020-09-28,19,0.070924479
"11691",2020-09-28,19.5,0.0696054685
"11692",2020-09-28,20,0.068286458
"11693",2020-09-28,20.5,0.06727343725
"11694",2020-09-28,21,0.0662604165
"11695",2020-09-28,21.5,0.06524739575
"11696",2020-09-28,22,0.064234375
"11697",2020-09-29,1,8.88785714285714
"11698",2020-09-29,1.5,8.87678571428571
"11699",2020-09-29,2,8.86571428571429
"11700",2020-09-29,2.5,8.82629613103571
"11701",2020-09-29,3,8.78687797635714
"11702",2020-09-29,3.5,8.74745982167857
"11703",2020-09-29,4,8.733036458
"11704",2020-09-29,4.5,8.60089713525
"11705",2020-09-29,5,8.4687578125
"11706",2020-09-29,5.5,8.33661848975
"11707",2020-09-29,6,8.204479167
"11708",2020-09-29,6.5,8.2759101565
"11709",2020-09-29,7,8.347341146
"11710",2020-09-29,7.5,8.4187721355
"11711",2020-09-29,8,8.490203125
"11712",2020-09-29,8.5,8.513798177
"11713",2020-09-29,9,8.537393229
"11714",2020-09-29,9.5,8.560988281
"11715",2020-09-29,10,8.584583333
"11716",2020-09-29,10.5,7.717833333
"11717",2020-09-29,11,6.851083333
"11718",2020-09-29,11.5,5.984333333
"11719",2020-09-29,12,5.117583333
"11720",2020-09-29,12.5,3.851286458
"11721",2020-09-29,13,2.584989583
"11722",2020-09-29,13.5,1.318692708
"11723",2020-09-29,14,0.052395833
"11724",2020-09-29,14.5,0.0568072915
"11725",2020-09-29,15,0.06121875
"11726",2020-09-29,15.5,0.0656302085
"11727",2020-09-29,16,0.070041667
"11728",2020-09-29,16.5,0.07091536475
"11729",2020-09-29,17,0.0717890625
"11730",2020-09-29,17.5,0.07266276025
"11731",2020-09-29,18,0.073536458
"11732",2020-09-29,18.5,0.07220963525
"11733",2020-09-29,19,0.0708828125
"11734",2020-09-29,19.5,0.06955598975
"11735",2020-09-29,20,0.068229167
"11736",2020-09-29,20.5,0.06723567725
"11737",2020-09-29,21,0.0662421875
"11738",2020-09-29,21.5,0.06524869775
"11739",2020-09-29,22,0.064255208
"11740",2020-09-30,1,8.94142857142857
"11741",2020-09-30,1.5,8.93214285714286
"11742",2020-09-30,2,8.92285714285714
"11743",2020-09-30,2.5,8.86657514889286
"11744",2020-09-30,3,8.81029315492857
"11745",2020-09-30,3.5,8.75401116096429
"11746",2020-09-30,4,8.698
"11747",2020-09-30,4.5,8.5756875
"11748",2020-09-30,5,8.453375
"11749",2020-09-30,5.5,8.3310625
"11750",2020-09-30,6,8.20875
"11751",2020-09-30,6.5,8.244703125
"11752",2020-09-30,7,8.28065625
"11753",2020-09-30,7.5,8.316609375
"11754",2020-09-30,8,8.3525625
"11755",2020-09-30,8.5,8.37809375
"11756",2020-09-30,9,8.403625
"11757",2020-09-30,9.5,8.42915625
"11758",2020-09-30,10,8.4546875
"11759",2020-09-30,10.5,7.6008684895
"11760",2020-09-30,11,6.747049479
"11761",2020-09-30,11.5,5.8932304685
"11762",2020-09-30,12,5.039411458
"11763",2020-09-30,12.5,3.78320442675
"11764",2020-09-30,13,2.5269973955
"11765",2020-09-30,13.5,1.27079036425
"11766",2020-09-30,14,0.014583333
"11767",2020-09-30,14.5,0.028424479
"11768",2020-09-30,15,0.042265625
"11769",2020-09-30,15.5,0.056106771
"11770",2020-09-30,16,0.069947917
"11771",2020-09-30,16.5,0.07084244825
"11772",2020-09-30,17,0.0717369795
"11773",2020-09-30,17.5,0.07263151075
"11774",2020-09-30,18,0.073526042
"11775",2020-09-30,18.5,0.0722057295
"11776",2020-09-30,19,0.070885417
"11777",2020-09-30,19.5,0.0695651045
"11778",2020-09-30,20,0.068244792
"11779",2020-09-30,20.5,0.06724218775
"11780",2020-09-30,21,0.0662395835
"11781",2020-09-30,21.5,0.06523697925
"11782",2020-09-30,22,0.064234375
"11783",2020-10-01,1,8.995
"11784",2020-10-01,1.5,8.9875
"11785",2020-10-01,2,8.98
"11786",2020-10-01,2.5,8.90685416675
"11787",2020-10-01,3,8.8337083335
"11788",2020-10-01,3.5,8.76056250025
"11789",2020-10-01,4,8.687416667
"11790",2020-10-01,4.5,8.579807292
"11791",2020-10-01,5,8.472197917
"11792",2020-10-01,5.5,8.364588542
"11793",2020-10-01,6,8.256979167
"11794",2020-10-01,6.5,8.30289713575
"11795",2020-10-01,7,8.3488151045
"11796",2020-10-01,7.5,8.39473307325
"11797",2020-10-01,8,8.440651042
"11798",2020-10-01,8.5,8.46246744825
"11799",2020-10-01,9,8.4842838545
"11800",2020-10-01,9.5,8.50610026075
"11801",2020-10-01,10,8.527916667
"11802",2020-10-01,10.5,7.7110963545
"11803",2020-10-01,11,6.894276042
"11804",2020-10-01,11.5,6.0774557295
"11805",2020-10-01,12,5.260635417
"11806",2020-10-01,12.5,3.9481588545
"11807",2020-10-01,13,2.635682292
"11808",2020-10-01,13.5,1.3232057295
"11809",2020-10-01,14,0.010729167
"11810",2020-10-01,14.5,0.0255195315
"11811",2020-10-01,15,0.040309896
"11812",2020-10-01,15.5,0.0551002605
"11813",2020-10-01,16,0.069890625
"11814",2020-10-01,16.5,0.07080208325
"11815",2020-10-01,17,0.0717135415
"11816",2020-10-01,17.5,0.07262499975
"11817",2020-10-01,18,0.073536458
"11818",2020-10-01,18.5,0.0722148435
"11819",2020-10-01,19,0.070893229
"11820",2020-10-01,19.5,0.0695716145
"11821",2020-10-01,20,0.06825
"11822",2020-10-01,20.5,0.067233073
"11823",2020-10-01,21,0.066216146
"11824",2020-10-01,21.5,0.065199219
"11825",2020-10-01,22,0.064182292
"11826",2020-10-02,1,8.86214285714286
"11827",2020-10-02,1.5,8.85321428571429
